author;title;date;lang_TALD;lang_world;branch_TALD;branch_world;url;from_TALD;from_Glottolog;from_Scholar;from_rsl
Shejman M.M.;Словарь Даля в расшифровке Шеймана-Исмаилова в чеченском толковании;2021;Chechen;Chechen;Nakh;Nakh;https://search.rsl.ru/ru/record/01010598444;0;0;0;1
Shejman M.M.;Тайна имени;2021;Chechen;Chechen;Nakh;Nakh;https://search.rsl.ru/ru/record/01010730390;0;0;0;1
Sherifova E.M.;Валентностные характеристики глаголов движения в лезгинском и английском языках;2009;Lezgian;Lezgian;Lezgic;Lezgic;https://search.rsl.ru/ru/record/01004320926;0;0;0;1
Shikhalieva S.Kh.;Категория настоящего времени в табасаранском языке;1993;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Об образовании причастных форм в табасаранском языке;1994;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Некоторые вопросы глагола в табасаранском языке;1995;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Категория вида и времени в табасаранском языке;1996;Tabasaran;Tabasaran;Lezgic;Lezgic;https://search.rsl.ru/ru/record/01000160002;0;0;1;1
Shikhalieva S.Kh.;Категория глагольного вида и аспектуальность в табасаранском языке;1997;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Об образовании деепричастий в табасаранском языке;1997;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Аспект как морфонологическая закономерность табасаранского языка;1998;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;О дифференциальных свойствах аспектуального экспонента-Р-в системе глагола (на материале табасаранского, агульского, рутульского, цахурского языков);1998;Aghul, Tabasaran, Rutul, Tsakhur;Aghul, Rutul, Tabasaran, Tsakhur;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Об особенностях учета вида в табасаранском языке;1998;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Лексико-семантическое и грамматическое в реконструктурных языках (типологический анализ русского и табасаранских языков);1999;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Об одной темпоральной особенности глагола табасаранского языка;1999;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Принципы лингводидактического обучения видо-временных форм табасаранского языка в системе основных требований образовательного процесса;1999;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Таксисная семантика в системе глагола табасаранского языка;1999;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Условное наклонение в табасаранском языке;1999;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;К вопросу о категории наклонения в табасаранском языке;2000;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Способы выражения модальных значений в табасаранском языке;2000;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Активная и пассивная каузация табасаранского языка;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Инфинитные конструкции темпоральной семантики табасаранского языка;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;К вопросу о залоговой дифференциации в табасаранском языке;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Морфологическое выражение относительного времени в табасаранском языке;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Семантика выражения отрицания в табасаранском языке;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Система рефлексивных конструкций в табасаранском языке;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Сравнительно-типологический анализ грамматических категорий глагола русского и табасаранского языков;2001;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Модальные предложения в табасаранском языке;2002;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Характеристика глагольных фразеологических единиц табасаранского языка;2002;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Глагольное словообразование в табасаранском языке;2003;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Масдар в табасаранском языке;2003;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Грамматические категории глагола табасаранского языка;2004;Tabasaran;Tabasaran;Lezgic;Lezgic;https://search.rsl.ru/ru/record/01002587495;0;0;1;1
Shikhalieva S.Kh.;Глагол табасаранского языка;2005;Tabasaran;Tabasaran;Lezgic;Lezgic;https://search.rsl.ru/ru/record/01002937827;0;0;1;1
Shikhalieva S.Kh.;Грамматические значения и способы их выражения в глагольных формах русского и табасаранского языков;2005;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Семантика дейктических местоимений в табасаранском языке;2005;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Семантика таксисных конвербов и способы их реализации в табасаранском языке;2006;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Статус русского языка в системе активизации некоторых лексико-грамматических процессов табасаранского литературного языка (на материале вербальных лексем);2006;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Граммемы категории локализации в восточнолезгинских языках;2007;Lezgian;Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Концепция аспекта в восточнолезгинских языках;2008;Lezgian;Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Средства выражения семантики локализации в восточнолезгинских языках;2008;Lezgian;Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Структурно-грамматическая характеристика именных словосочетаний табасаранского языка;2008;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Дистрибуция гласных в корневых морфемах табасаранского языка;2010;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Лексический потенциал табасаранского языка в христианском дискурсе;2010;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Перевод Нового Завета и развитие табасаранского литературного языка;2010;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Словосочетания в табасаранском языке;2010;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Табасаранско-цахурские фонетические параллели;2010;Tabasaran, Tsakhur;Tabasaran, Tsakhur;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Прагматический анализ референциальных элементов в конструкциях с сентенциальными актантами дагестанских языках (на материале лезгинского, табасаранского, агульского, рутульского и цахурского языков);2012;Lezgian, Aghul, Tabasaran, Rutul, Tsakhur;Aghul, Lezgian, Rutul, Tabasaran, Tsakhur;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;О сферах функционирования дагестанских литературных языков;2013;Avar, Northern Dargwa, Lak, Lezgian, Tabasaran;Avar, Dargwa, Lak, Lezgian, Tabasaran;Avar-Andic, Dargwic, Lak, Lezgic;Avar-Andic, Dargwic, Lak, Lezgic;;0;0;1;0
Shikhalieva S.Kh.;ТИПОЛОГИЧЕСКИ НЕТРИВИАЛЬНЫЕ СВОЙСТВА ТАБАСАРАНСКОГО КАУЗАТИВА В КОГНИТИВНОКОММУНИКАТИВНОМ АСПЕКТЕ;2013;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;АНАЛИТИЧЕСКИЕ КОНСТРУКЦИИ В ВОСТОЧНОЛЕЗГИНСКИХ ЯЗЫКАХ: ТИПОЛОГИЧЕСКИЙ АСПЕКТ;2014;Lezgian;Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Лексические миниатюры в свете этногенеза восточнокавказских народов;2014;Aghul, Archi, Lezgian, Rutul, Tabasaran, Tsakhur;Aghul, Archi, Lezgian, Rutul, Tabasaran, Tsakhur;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Соматизмы и их географические аналоги в языках лезгинской подгруппы;2014;Lezgian;Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Тюркские топонимические древности горного Дагестана (к проблеме межъязыковых лексико-семантических схождений);2014;Aghul, Archi, Budukh, Lezgian, Rutul, Tabasaran, Khinalug, Tsakhur;Aghul, Archi, Budukh, Khinalug, Lezgian, Rutul, Tabasaran, Tsakhur;Khinalug, Lezgic;Khinalug, Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Словарь паронимов табасаранского языка в междисциплинарном нотировании;2017;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Табасаранский язык: история и письменность;2017;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Некоторые вопросы лингвистической терминологии в табасаранском языке;2018;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;Языковое разнообразие в интерпретации устного описательного дискурса (к вопросу о тюркскодагестанских языковых контактах);2018;Chechen, Avar, Northern Dargwa, Lezgian, Lak, Tabasaran;Avar, Chechen, Dargwa, Lak, Lezgian, Tabasaran;Avar-Andic, Dargwic, Lak, Lezgic, Nakh;Avar-Andic, Dargwic, Lak, Lezgic, Nakh;;0;0;1;0
Shikhalieva S.Kh.;Стратификация комонимической лексики хивского говора табасаранского языка;2019;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;ИСТОРИЯ РАЗВИТИЯ ЛЕКСИКИ И АНТРОПОНИМИКИ В СВЕТЕ КОРПУСНО-СТАТИСТИЧЕСКОГО ИССЛЕДОВАНИЯ ТАБАСАРАНСКОГО ЯЗЫКА;2020;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;КРЫЗСКИЕ ЭТЮДЫ: КРИТЕРИИ НАПОЛНЕНИЯ ОНОМАСТИЧЕСКИХ ДАННЫХ ПО ЛЕЗГИНСКИМ ЯЗЫКАМ;2020;Lezgian, Kryz;Kryz, Lezgian;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;МЕТОД ВЫВЕДЕНИЯ КОМПОНЕНТОВ МЕТАФОРЫ В ПАРАДИГМЕ «ТЕМАТИЧЕСКИЕ ЕДИНСТВА» И «ТЕМАТИЧЕСКИЕ РАЗРЫВЫ»(НА МАТЕРИАЛЕ РУССКОГО И ТАБАСАРАНСКОГО ЯЗЫКОВ);2020;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;ИНСТРУМЕНТ ОНЛАЙН СЛОВАРЯ И ЭТАПЫ ПОДГОТОВКИ ДВУЯЗЫЧНЫХ ПЕРЕВОДНЫХ СЛОВАРЕЙ (НА МАТЕРИАЛЕ РУТУЛЬСКО-РУССКОГО ИНТЕРНЕТ-СЛОВАРЯ);2021;Rutul;Rutul;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh.;КОРПУС ТЕКСТОВ ТАБАСАРАНСКОГО ЯЗЫКА 1895 ГОДА: О ДИАЛЕКТНЫХ РАЗМЕТКАХ Р. ЭРКЕРТА;2021;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh. and Yusufova Sh.A.;"Словарь синонимов ""комоним| урбаноним"" в корпусе языка (на материале полевого исследования маркеров табасаранского языка)";2018;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
Shikhalieva S.Kh. and Yusufova Sh.A.;Стилистическая маркированность лексем и интерпретация текстов русского и табасаранского языка (на материале частного документа компьютерной программы Паратекст 8);2018;Tabasaran;Tabasaran;Lezgic;Lezgic;;0;0;1;0
